Subject,pc,sigma,lambda,theta,nLogLik,n_parameters,aic,optimizer,Timepoint,Treatment,x
control_pc1,pc1,0.25387920700497546,0.23143681754656886,-0.01097675170275628,-190.49158150080126,3,-4.499216003986868,basinhopping,"[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]]",control,"[[-0.007073511496132068, -0.014531159226154066, -0.16499582605749258, -0.1006228392076539, -0.08726495424763198, -0.10510534191409616, -0.1459715889622229, -0.10577172937225437, -0.14934055885638153, -0.2533107482442796, -0.17804736673024923, -0.1820179225196037, -0.14857583119676768, -0.15372209730917724, -0.15159210582447785, -0.14453598963487063, -0.26921219250708806, -0.11239766139434862, -0.03949941595483007, 0.003247485385069894, 0.03728207529394776, 0.043565707468412665, 0.06859932802347025, 0.05379436083146849, -0.03846760378434905, -0.06394158209787953, -0.09717604650040171, -0.023627982308439724, -0.052615694395084796, -0.041050001194805605, -0.1361488908251304, -0.02899372411407891, -0.11388269128032416, -0.20877576734573658, -0.13665143770394356, -0.1461376217076762, -0.0665585715308228, 0.023834190512797435, -0.012800756686157246, 0.01544550938474316, 0.010274035640629085, 0.11795081054511819, 0.12017614919507952, 0.09350089704335575, 0.024521453322690456, 0.06519691017629978, 0.07138527007388903, 0.06006767942161008, 0.06305969296935234, 0.04940025926939731], [0.0019019401399918735, -0.02830514955092675, -0.03301077218448119, -0.1371014623990451, -0.08888482172740711, 0.027471634000420214, -0.061312987179154455, 0.052160367733261354, 0.1709201280726881, 0.11446332613664024, 0.05504249805454692, -0.08330190739018084, -0.05362963484539743, -0.12529794451127052, -0.07701876856305127, 0.019466484824157804, 0.11658923975272402, 0.09696368153658774, 0.1523440933139409, 0.1348457568421575, -0.032229262705807116, 0.04976912239535698, 0.11374458524088012, 0.12816043580974332, 0.05957688787830134, 0.0517937363459552, 0.15043711415883038, 0.11751896142418966, 0.14785966759357994, 0.1062399538037156, 0.17380402264614386, 0.07775803820666141, 0.06621049342074045, -0.046209753793340066, -0.04967080814841333, -0.07118596936751467, -0.12582137030143473, -0.05949049117945829, -0.03304897198082969, -0.0205438051639433, -0.003673537453797577, -0.016038004907613267, -0.029727917181971347, 0.07385157450190293, 0.08860390811550102, 0.09373083042542665, 0.03458532805144883, 0.11062957327545668, 0.18107657171201008, 0.15969358663092506], [0.00216493582682415, -0.15909249224065042, -0.20068712331368976, -0.20175198172459158, -0.1568089038813677, -0.1746864447228197, -0.2050232831635015, -0.1351240341339945, -0.11791634057419824, -0.15341916071272096, -0.08450336012815768, 0.012092628198693833, -0.04169493070779786, -0.08869102635267312, -0.06917227698873843, 0.036304265819495224, 0.17509087152318212, 0.042536940736189494, 0.03606878237536016, -0.06498413496727024, -0.06286630071973216, -0.04818268816618652, -0.010041402142921346, 0.0034938549037559635, 0.001375800484855453, 0.08063112834268077, 0.024739374973658537, 0.01141776904799242, -0.055328038189725176, -0.08106741810329607, -0.029711298983426185, 0.15869555878186542, 0.10061560172840606, 0.01521747168503336, 0.04513007631350324, -0.09201413083321094, -0.2249695485639551, -0.08113463092979065, 0.028004113804520975, 0.07074752695900499, 0.07827060494225835, 0.01042301033973704, -0.0043777177016024425, -0.0020081345711639607, -0.05776484049502798, -0.04884030614157985, -0.06220603260511751, -0.02587165734349091, -0.03396376555426335, -0.11349531824779693]]"
control_pc2,pc2,0.2538807155945353,0.23144949026077516,-0.010966736775823828,-190.4915815137415,3,-4.499216004122731,basinhopping,"[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]]",control,"[[-0.007073511496132068, -0.014531159226154066, -0.16499582605749258, -0.1006228392076539, -0.08726495424763198, -0.10510534191409616, -0.1459715889622229, -0.10577172937225437, -0.14934055885638153, -0.2533107482442796, -0.17804736673024923, -0.1820179225196037, -0.14857583119676768, -0.15372209730917724, -0.15159210582447785, -0.14453598963487063, -0.26921219250708806, -0.11239766139434862, -0.03949941595483007, 0.003247485385069894, 0.03728207529394776, 0.043565707468412665, 0.06859932802347025, 0.05379436083146849, -0.03846760378434905, -0.06394158209787953, -0.09717604650040171, -0.023627982308439724, -0.052615694395084796, -0.041050001194805605, -0.1361488908251304, -0.02899372411407891, -0.11388269128032416, -0.20877576734573658, -0.13665143770394356, -0.1461376217076762, -0.0665585715308228, 0.023834190512797435, -0.012800756686157246, 0.01544550938474316, 0.010274035640629085, 0.11795081054511819, 0.12017614919507952, 0.09350089704335575, 0.024521453322690456, 0.06519691017629978, 0.07138527007388903, 0.06006767942161008, 0.06305969296935234, 0.04940025926939731], [0.0019019401399918735, -0.02830514955092675, -0.03301077218448119, -0.1371014623990451, -0.08888482172740711, 0.027471634000420214, -0.061312987179154455, 0.052160367733261354, 0.1709201280726881, 0.11446332613664024, 0.05504249805454692, -0.08330190739018084, -0.05362963484539743, -0.12529794451127052, -0.07701876856305127, 0.019466484824157804, 0.11658923975272402, 0.09696368153658774, 0.1523440933139409, 0.1348457568421575, -0.032229262705807116, 0.04976912239535698, 0.11374458524088012, 0.12816043580974332, 0.05957688787830134, 0.0517937363459552, 0.15043711415883038, 0.11751896142418966, 0.14785966759357994, 0.1062399538037156, 0.17380402264614386, 0.07775803820666141, 0.06621049342074045, -0.046209753793340066, -0.04967080814841333, -0.07118596936751467, -0.12582137030143473, -0.05949049117945829, -0.03304897198082969, -0.0205438051639433, -0.003673537453797577, -0.016038004907613267, -0.029727917181971347, 0.07385157450190293, 0.08860390811550102, 0.09373083042542665, 0.03458532805144883, 0.11062957327545668, 0.18107657171201008, 0.15969358663092506], [0.00216493582682415, -0.15909249224065042, -0.20068712331368976, -0.20175198172459158, -0.1568089038813677, -0.1746864447228197, -0.2050232831635015, -0.1351240341339945, -0.11791634057419824, -0.15341916071272096, -0.08450336012815768, 0.012092628198693833, -0.04169493070779786, -0.08869102635267312, -0.06917227698873843, 0.036304265819495224, 0.17509087152318212, 0.042536940736189494, 0.03606878237536016, -0.06498413496727024, -0.06286630071973216, -0.04818268816618652, -0.010041402142921346, 0.0034938549037559635, 0.001375800484855453, 0.08063112834268077, 0.024739374973658537, 0.01141776904799242, -0.055328038189725176, -0.08106741810329607, -0.029711298983426185, 0.15869555878186542, 0.10061560172840606, 0.01521747168503336, 0.04513007631350324, -0.09201413083321094, -0.2249695485639551, -0.08113463092979065, 0.028004113804520975, 0.07074752695900499, 0.07827060494225835, 0.01042301033973704, -0.0043777177016024425, -0.0020081345711639607, -0.05776484049502798, -0.04884030614157985, -0.06220603260511751, -0.02587165734349091, -0.03396376555426335, -0.11349531824779693]]"
control_pc3,pc3,0.2538804064595055,0.23144892334346712,-0.010966665040566946,-190.4915815277355,3,-4.499216004269655,basinhopping,"[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]]",control,"[[-0.007073511496132068, -0.014531159226154066, -0.16499582605749258, -0.1006228392076539, -0.08726495424763198, -0.10510534191409616, -0.1459715889622229, -0.10577172937225437, -0.14934055885638153, -0.2533107482442796, -0.17804736673024923, -0.1820179225196037, -0.14857583119676768, -0.15372209730917724, -0.15159210582447785, -0.14453598963487063, -0.26921219250708806, -0.11239766139434862, -0.03949941595483007, 0.003247485385069894, 0.03728207529394776, 0.043565707468412665, 0.06859932802347025, 0.05379436083146849, -0.03846760378434905, -0.06394158209787953, -0.09717604650040171, -0.023627982308439724, -0.052615694395084796, -0.041050001194805605, -0.1361488908251304, -0.02899372411407891, -0.11388269128032416, -0.20877576734573658, -0.13665143770394356, -0.1461376217076762, -0.0665585715308228, 0.023834190512797435, -0.012800756686157246, 0.01544550938474316, 0.010274035640629085, 0.11795081054511819, 0.12017614919507952, 0.09350089704335575, 0.024521453322690456, 0.06519691017629978, 0.07138527007388903, 0.06006767942161008, 0.06305969296935234, 0.04940025926939731], [0.0019019401399918735, -0.02830514955092675, -0.03301077218448119, -0.1371014623990451, -0.08888482172740711, 0.027471634000420214, -0.061312987179154455, 0.052160367733261354, 0.1709201280726881, 0.11446332613664024, 0.05504249805454692, -0.08330190739018084, -0.05362963484539743, -0.12529794451127052, -0.07701876856305127, 0.019466484824157804, 0.11658923975272402, 0.09696368153658774, 0.1523440933139409, 0.1348457568421575, -0.032229262705807116, 0.04976912239535698, 0.11374458524088012, 0.12816043580974332, 0.05957688787830134, 0.0517937363459552, 0.15043711415883038, 0.11751896142418966, 0.14785966759357994, 0.1062399538037156, 0.17380402264614386, 0.07775803820666141, 0.06621049342074045, -0.046209753793340066, -0.04967080814841333, -0.07118596936751467, -0.12582137030143473, -0.05949049117945829, -0.03304897198082969, -0.0205438051639433, -0.003673537453797577, -0.016038004907613267, -0.029727917181971347, 0.07385157450190293, 0.08860390811550102, 0.09373083042542665, 0.03458532805144883, 0.11062957327545668, 0.18107657171201008, 0.15969358663092506], [0.00216493582682415, -0.15909249224065042, -0.20068712331368976, -0.20175198172459158, -0.1568089038813677, -0.1746864447228197, -0.2050232831635015, -0.1351240341339945, -0.11791634057419824, -0.15341916071272096, -0.08450336012815768, 0.012092628198693833, -0.04169493070779786, -0.08869102635267312, -0.06917227698873843, 0.036304265819495224, 0.17509087152318212, 0.042536940736189494, 0.03606878237536016, -0.06498413496727024, -0.06286630071973216, -0.04818268816618652, -0.010041402142921346, 0.0034938549037559635, 0.001375800484855453, 0.08063112834268077, 0.024739374973658537, 0.01141776904799242, -0.055328038189725176, -0.08106741810329607, -0.029711298983426185, 0.15869555878186542, 0.10061560172840606, 0.01521747168503336, 0.04513007631350324, -0.09201413083321094, -0.2249695485639551, -0.08113463092979065, 0.028004113804520975, 0.07074752695900499, 0.07827060494225835, 0.01042301033973704, -0.0043777177016024425, -0.0020081345711639607, -0.05776484049502798, -0.04884030614157985, -0.06220603260511751, -0.02587165734349091, -0.03396376555426335, -0.11349531824779693]]"
destabilizing_treatment_pc1,pc1,0.24395022803299737,0.01951573361831172,-0.12029764771711307,-201.98050200580346,3,-4.616342336037297,basinhopping,"[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]]",destabilizing_treatment,"[[-0.001997492954703215, -0.07640326604032562, -0.050640640052875024, 0.024266658591496224, 0.018927896694441674, 0.03400638716880987, 0.06536027703862375, -0.061425621728863775, 0.030544081456663347, 0.01557774746574161, 0.089673453923626, 0.21231150770712964, 0.2025867959152428, 0.10845278309251097, -0.02121816516578559, 0.023204080594387375, -0.05191899143364902, -0.0341373056673561, 0.054820981896195296, 0.09363119492279914, 0.09811501787606244, 0.12108346751146483, 0.19354749305684454, 0.17557999530634358, 0.16369181134006497, 0.0994400430332178, 0.13835310303950646, 0.0777261210904163, 0.04960939339797128, 0.127790192047642, 0.07607357522171544, 0.05520210627975902, 0.06818610790126291, 0.024039217337208457, 0.07735958905151434, 0.1927525144595797, 0.17843590543612634, 0.013792725863444238, 0.027856084501210625, -0.04283551029043849, -0.08507531674646468, -0.008782963173531846, -0.020684175032676243, 0.003451653538556858, 0.030895824677336262, 0.05691763508182487, 0.08070673146791336, -0.08782048660730092, -0.18159023620612402, -0.17517864535782748], [0.0009040594322439244, 0.07411552225620438, 0.08713425062183759, 0.08379743808346443, 0.02703238507313281, 0.05570956252310092, 0.051786595136060064, 0.014958434091312311, -0.042126606308117744, 0.0038073012650447213, -0.07150803954890902, 0.02750138678887748, 0.09655793271920265, 0.0385945844809597, 0.08853757157340432, 0.028483809088197372, 0.007457477583245872, -0.02114064129048439, -0.05846421976677145, -0.055610996821890496, -0.2264317232244033, -0.2940571449029902, -0.2481603545297769, -0.20190979638427609, -0.24204818587954222, -0.2694976158496659, -0.31859165828217667, -0.3242599313651243, -0.2782755499326033, -0.29729988970058024, -0.2842428950821947, -0.2559755173778275, -0.24845905271880386, -0.27086208032421644, -0.2466977691651112, -0.3065113816981003, -0.21571769072406266, -0.22353996789729558, -0.21986981391265448, -0.25408018301989954, -0.21636510548002696, -0.35171903533533977, -0.3810681270227952, -0.3368784987421576, -0.3483239314812045, -0.4041145256582312, -0.43340239448491225, -0.4036313059722206, -0.43308669627045787, -0.42998688993544126], [-0.006253512060889064, -0.07707841720071801, -0.10187045351621983, -0.08530105921346967, -0.16546994171211485, -0.23138815782560068, -0.23210513860279075, -0.14880672354513896, -0.19474144480234576, -0.21549782333723205, -0.19437048606779228, -0.11906431117604836, -0.05872569125983569, -0.047054564784657624, -0.030318061259294843, 0.0625142844187454, 0.18420317838279937, 0.2396804621640271, 0.1879530103064918, 0.12596050643767426, 0.12499741402468043, 0.11826642210421569, 0.1408390282983742, 0.15070832737449352, 0.20665315904201187, 0.15606705857066414, 0.21275395712162493, 0.17599892590453153, 0.1212580097122566, 0.2186308914344892, 0.24117619499034693, 0.299567040545656, 0.3530590511731559, 0.2772203299716936, 0.2907714091485219, 0.34456603239063194, 0.3328519057754749, 0.3376663209659858, 0.3368714691144466, 0.284261073383825, 0.29400800359670526, 0.33045421564948174, 0.3324851672997642, 0.30156625079764454, 0.370972882430821, 0.32158264398900854, 0.32497527156607536, 0.3953843211097091, 0.412479621208223, 0.25294560619692463]]"
destabilizing_treatment_pc2,pc2,0.24395012023660892,0.01951520309977841,-0.12033109241194853,-201.98050201105912,3,-4.616342336089339,basinhopping,"[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0], [0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]]",destabilizing_treatment,"[[-0.001997492954703215, -0.07640326604032562, -0.050640640052875024, 0.024266658591496224, 0.018927896694441674, 0.03400638716880987, 0.06536027703862375, -0.061425621728863775, 0.030544081456663347, 0.01557774746574161, 0.089673453923626, 0.21231150770712964, 0.2025867959152428, 0.10845278309251097, -0.02121816516578559, 0.023204080594387375, -0.05191899143364902, -0.0341373056673561, 0.054820981896195296, 0.09363119492279914, 0.09811501787606244, 0.12108346751146483, 0.19354749305684454, 0.17557999530634358, 0.16369181134006497, 0.0994400430332178, 0.13835310303950646, 0.0777261210904163, 0.04960939339797128, 0.127790192047642, 0.07607357522171544, 0.05520210627975902, 0.06818610790126291, 0.024039217337208457, 0.07735958905151434, 0.1927525144595797, 0.17843590543612634, 0.013792725863444238, 0.027856084501210625, -0.04283551029043849, -0.08507531674646468, -0.008782963173531846, -0.020684175032676243, 0.003451653538556858, 0.030895824677336262, 0.05691763508182487, 0.08070673146791336, -0.08782048660730092, -0.18159023620612402, -0.17517864535782748], [0.0009040594322439244, 0.07411552225620438, 0.08713425062183759, 0.08379743808346443, 0.02703238507313281, 0.05570956252310092, 0.051786595136060064, 0.014958434091312311, -0.042126606308117744, 0.0038073012650447213, -0.07150803954890902, 0.02750138678887748, 0.09655793271920265, 0.0385945844809597, 0.08853757157340432, 0.028483809088197372, 0.007457477583245872, -0.02114064129048439, -0.05846421976677145, -0.055610996821890496, -0.2264317232244033, -0.2940571449029902, -0.2481603545297769, -0.20190979638427609, -0.24204818587954222, -0.2694976158496659, -0.31859165828217667, -0.3242599313651243, -0.2782755499326033, -0.29729988970058024, -0.2842428950821947, -0.2559755173778275, -0.24845905271880386, -0.27086208032421644, -0.2466977691651112, -0.3065113816981003, -0.21571769072406266, -0.22353996789729558, -0.21986981391265448, -0.25408018301989954, -0.21636510548002696, -0.35171903533533977, -0.3810681270227952, -0.3368784987421576, -0.3483239314812045, -0.4041145256582312, -0.43340239448491225, -0.4036313059722206, -0.43308669627045787, -0.42998688993544126], [-0.006253512060889064, -0.07707841720071801, -0.10187045351621983, -0.08530105921346967, -0.16546994171211485, -0.23138815782560068, -0.23210513860279075, -0.14880672354513896, -0.19474144480234576, -0.21549782333723205, -0.19437048606779228, -0.11906431117604836, -0.05872569125983569, -0.047054564784657624, -0.030318061259294843, 0.0625142844187454, 0.18420317838279937, 0.2396804621640271, 0.1879530103064918, 0.12596050643767426, 0.12499741402468043, 0.11826642210421569, 0.1408390282983742, 0.15070832737449352, 0.20665315904201187, 0.15606705857066414, 0.21275395712162493, 0.17599892590453153, 0.1212580097122566, 0.2186308914344892, 0.24117619499034693, 0.299567040545656, 0.3530590511731559, 0.2772203299716936, 0.2907714091485219, 0.34456603239063194, 0.3328519057754749, 0.3376663209659858, 0.3368714691144466, 0.284261073383825, 0.29400800359670526, 0.33045421564948174, 0.3324851672997642, 0.30156625079764454, 0.370972882430821, 0.32158264398900854, 0.32497527156607536, 0.3953843211097091, 0.412479621208223, 0.25294560619692463]]"
